CustomerID,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerBasket,UniqueProducts,CancellationRate,CustomerLifespanDays
12752,24,1.0,22.770000000000003,22.770000000000003,7.0,3,0.0,0
12753,12,2.0,133.46,66.73,16.0,5,0.0,200
12754,115,8.0,535.3199999999999,66.91499999999999,15.375,19,0.0,84
12755,34,8.0,506.65,63.33125,17.5,15,0.1111111111111111,184
12756,102,5.0,242.10999999999999,48.422,14.2,8,0.0,201
12757,104,3.0,215.79,71.92999999999999,12.333333333333334,5,0.0,249
12758,155,1.0,91.28999999999999,91.28999999999999,24.0,4,0.0,0
12759,18,25.0,9338.89,373.55559999999997,93.0,40,0.038461538461538464,286
12760,4,50.0,158764.72,3175.2944,839.14,40,0.0196078431372549,337
12761,331,1.0,47.59,47.59,13.0,2,0.0,0
12762,18,20.0,9372.33,468.6165,113.8,38,0.047619047619047616,260
12763,52,14.0,698.59,49.89928571428572,13.785714285714286,28,0.0,303
12764,36,7.0,361.54,51.64857142857143,14.714285714285714,15,0.0,128
12765,58,5.0,146.64,29.327999999999996,6.2,4,0.0,251
12766,23,29.0,10454.960000000001,360.51586206896553,99.72413793103448,40,0.0,314
12767,13,8.0,442.15999999999997,55.269999999999996,11.875,14,0.0,292
12768,65,21.0,8688.82,413.75333333333333,95.9047619047619,39,0.045454545454545456,246
12769,40,3.0,298.28999999999996,99.42999999999999,20.666666666666668,8,0.25,299
12770,13,3.0,89.59,29.863333333333333,8.333333333333334,3,0.0,231
12771,196,1.0,16.060000000000002,16.060000000000002,10.0,2,0.0,0
12772,281,1.0,70.72,70.72,21.0,4,0.0,0
12773,8,23.0,8708.84,378.64521739130436,92.56521739130434,39,0.0,338
12774,25,24.0,9558.25,398.2604166666667,103.08333333333333,39,0.0,286
12775,15,10.0,542.36,54.236000000000004,12.0,16,0.0,291
12776,104,7.0,200.05,28.57857142857143,12.428571428571429,17,0.0,266
12777,19,7.0,220.06,31.437142857142856,9.857142857142858,10,0.0,269
12778,249,3.0,339.07,113.02333333333333,26.333333333333332,9,0.25,67
12779,209,3.0,257.77000000000004,85.92333333333335,19.0,8,0.0,95
12780,75,1.0,122.36,122.36,27.0,5,0.0,0
12781,69,2.0,250.59999999999997,125.29999999999998,23.0,5,0.0,71
12782,6,8.0,545.59,68.19875,19.625,18,0.0,288
12783,122,3.0,184.33,61.443333333333335,17.333333333333332,7,0.0,230
12784,55,4.0,393.21999999999997,98.30499999999999,14.0,7,0.0,222
12785,8,6.0,194.9,32.483333333333334,13.166666666666666,10,0.0,277
12786,11,11.0,482.22,43.83818181818182,13.272727272727273,19,0.0,251
12787,86,5.0,469.84,93.96799999999999,16.6,10,0.0,258
12788,27,6.0,273.63,45.605,13.666666666666666,12,0.0,266
12789,26,15.0,876.94,58.46266666666667,13.6,24,0.0,272
12790,78,3.0,113.85000000000001,37.95,12.333333333333334,5,0.0,160
12791,261,3.0,195.5,65.16666666666667,13.666666666666666,6,0.0,93
12792,232,1.0,20.28,20.28,8.0,2,0.0,0
12793,14,9.0,435.87,48.43,15.333333333333334,21,0.0,330
12794,88,8.0,385.0,48.125,15.75,17,0.0,118
12795,35,11.0,971.9399999999999,88.35818181818182,19.181818181818183,21,0.0,242
12796,29,9.0,407.1,45.233333333333334,13.333333333333334,16,0.0,141
12797,100,9.0,813.9300000000001,90.43666666666667,21.666666666666668,22,0.0,186
12798,19,39.0,13283.49,340.6023076923077,95.53846153846153,40,0.0,333
12799,28,25.0,8532.17,341.2868,90.88,38,0.038461538461538464,326
12800,266,2.0,28.96,14.48,7.5,4,0.3333333333333333,102
12801,36,9.0,360.36,40.04,15.11111111111111,17,0.1,266
12802,13,11.0,885.75,80.52272727272727,18.09090909090909,21,0.0,297
12803,198,1.0,47.089999999999996,47.089999999999996,17.0,3,0.0,0
12804,5,22.0,6991.6,317.8,89.0,36,0.043478260869565216,359
12805,18,7.0,371.86,53.12285714285714,17.285714285714285,12,0.0,263
12806,97,4.0,199.8,49.95,14.75,9,0.2,217
12807,17,8.0,469.74,58.7175,15.25,16,0.0,266
12808,19,3.0,96.67,32.223333333333336,8.0,4,0.0,222
12809,100,11.0,573.98,52.18,12.909090909090908,20,0.0,260
12810,85,3.0,43.75,14.583333333333334,7.666666666666667,4,0.0,38
12811,23,23.0,8853.85,384.95,95.26086956521739,39,0.0,307
12812,54,3.0,146.31,48.77,17.333333333333332,6,0.25,113
12813,81,7.0,335.94,47.99142857142857,15.857142857142858,14,0.0,123
12814,196,1.0,66.2,66.2,27.0,3,0.0,0
12815,63,4.0,74.27,18.5675,5.0,7,0.0,262
12816,23,9.0,442.75,49.19444444444444,12.88888888888889,21,0.1,267
12817,63,9.0,327.55,36.394444444444446,15.88888888888889,18,0.0,266
12818,8,6.0,291.03000000000003,48.505,16.166666666666668,13,0.0,281
12819,9,49.0,124471.63,2540.2373469387758,733.734693877551,40,0.02,335
12820,217,3.0,193.42,64.47333333333333,14.0,6,0.0,24
12821,44,12.0,829.75,69.14583333333333,16.916666666666668,22,0.0,185
12822,10,9.0,516.91,57.43444444444444,15.333333333333334,18,0.0,323
12823,11,22.0,10584.39,481.1086363636363,118.27272727272727,39,0.08333333333333333,312
12824,12,26.0,8811.08,338.8876923076923,86.07692307692308,40,0.0,351
12825,174,4.0,181.84,45.46,12.25,8,0.0,163
12826,30,3.0,242.8,80.93333333333334,14.666666666666666,7,0.0,170
12827,6,25.0,9030.01,361.2004,105.16,40,0.0,312
12828,5,12.0,751.76,62.64666666666667,15.666666666666666,20,0.0,279
12829,4,51.0,163212.43939999994,3242.0495346572093,803.9411764705883,40,0.05555555555555555,328
12830,9,46.0,137939.4,2998.682608695652,805.9347826086956,40,0.02127659574468085,280
12831,12,44.0,139820.59,3177.7406818181817,840.2517777777778,40,0.022222222222222223,333
12832,21,15.0,808.84,53.92266666666667,16.266666666666666,28,0.0,324
12833,51,6.0,586.49,97.74833333333333,22.0,13,0.0,215
12834,17,48.0,142005.41,2958.4460416666666,772.5625,40,0.02040816326530612,324
12835,21,19.0,948.99,49.94684210526316,15.31578947368421,28,0.0,335
12836,206,6.0,218.07,36.345,12.5,11,0.14285714285714285,139
12837,22,1.0,23.75,23.75,5.0,1,0.0,0
12838,147,1.0,26.409999999999997,26.409999999999997,15.0,3,0.0,0
12839,86,10.0,591.96,59.196000000000005,17.3,18,0.0,170
12840,250,2.0,30.84,15.42,6.0,4,0.0,6
12841,20,14.0,582.65,41.61785714285714,13.928571428571429,19,0.06666666666666667,325
12842,16,44.0,124333.41,2825.7593181818183,744.2727272727273,40,0.06382978723404255,321
12843,214,1.0,45.76,45.76,8.0,2,0.0,0
12844,86,2.0,189.81,94.905,19.5,5,0.0,260
12845,88,3.0,104.60000000000001,34.86666666666667,6.666666666666667,4,0.0,159
12846,58,1.0,45.78,45.78,17.0,4,0.0,0
12847,36,9.0,597.98,66.44222222222223,13.222222222222221,16,0.0,155
12848,32,9.0,551.13,61.236666666666665,14.222222222222221,16,0.0,287
12849,279,1.0,77.28,77.28,26.0,3,0.0,0
12850,15,4.0,191.15,47.7875,14.5,8,0.0,285
12851,13,26.0,8757.08,336.8107692307692,95.61538461538461,39,0.037037037037037035,344
12852,22,4.0,194.89,48.7225,17.0,10,0.0,345
12853,70,8.0,427.18,53.3975,12.75,13,0.1111111111111111,222
12854,13,42.0,121989.03,2904.5007142857144,790.1666666666666,40,0.023255813953488372,334
12855,50,6.0,213.18,35.53,9.833333333333334,8,0.14285714285714285,268
12856,330,1.0,36.45,36.45,7.0,2,0.0,0
12857,8,10.0,559.61,55.961,17.4,22,0.0,272
12858,21,13.0,487.12,37.47076923076923,12.461538461538462,18,0.0,234
12859,310,2.0,37.69,18.845,5.5,2,0.0,25
12860,80,7.0,302.15,43.16428571428571,12.285714285714286,8,0.125,235
12861,11,19.0,1113.63,58.6121052631579,15.473684210526315,34,0.0,235
12862,82,3.0,201.04,67.01333333333334,16.666666666666668,9,0.0,278
12863,11,10.0,436.01,43.601,10.1,15,0.0,257
12864,41,9.0,415.57,46.17444444444445,14.88888888888889,18,0.0,257
12865,36,18.0,7224.98,401.3877777777777,103.77777777777777,39,0.05263157894736842,309
12866,33,26.0,10853.6,417.44615384615383,111.26923076923077,38,0.037037037037037035,320
12867,32,24.0,8457.07,352.37791666666664,97.75,36,0.0,247
12868,84,7.0,361.98,51.71142857142858,14.857142857142858,10,0.0,244
12869,111,5.0,175.46,35.092,10.6,10,0.0,261
12870,18,24.0,9718.08,404.92,98.58333333333333,37,0.0,286
12871,22,11.0,618.14,56.194545454545455,15.454545454545455,20,0.0,283
12872,92,4.0,344.6,86.15,18.0,11,0.0,108
12873,11,50.0,147204.49,2944.0897999999997,739.28,40,0.0,311
12874,1,44.0,121556.28,2762.6427272727274,786.8863636363636,40,0.022222222222222223,337
12875,3,8.0,626.26,78.2825,18.5,18,0.0,256
12876,115,4.0,198.07999999999998,49.519999999999996,14.5,9,0.0,254
12877,16,40.0,128977.35,3224.43375,840.2517777777778,40,0.024390243902439025,328
12878,27,11.0,659.39,59.944545454545455,16.181818181818183,20,0.0,323
12879,17,48.0,140641.76,2930.036666666667,768.6666666666666,40,0.0,334
12880,2,26.0,11147.24,428.74,108.96153846153847,40,0.037037037037037035,281
12881,4,43.0,131082.1,3048.4209302325585,760.9302325581396,40,0.022727272727272728,358
12882,17,12.0,693.63,57.8025,12.25,18,0.0,332
12883,49,2.0,295.18,147.59,26.5,7,0.0,4
12884,19,30.0,10193.84,339.79466666666667,85.86666666666666,40,0.0,337
12885,22,20.0,8550.36,427.51800000000003,111.2,36,0.09090909090909091,311
12886,9,29.0,11933.31,411.4934482758621,115.89655172413794,38,0.0,331
12887,105,3.0,227.39,75.79666666666667,15.333333333333334,8,0.0,179
12888,44,3.0,108.49,36.163333333333334,11.0,4,0.0,213
12889,139,1.0,111.64999999999999,111.64999999999999,15.0,2,0.0,0
12890,4,33.0,10952.12,331.8824242424243,92.66666666666667,40,0.029411764705882353,318
12891,91,1.0,50.32,50.32,10.0,2,0.0,0
12892,15,25.0,8296.8,331.87199999999996,86.28,35,0.038461538461538464,319
12893,7,12.0,461.40999999999997,38.45083333333333,13.166666666666666,15,0.0,250
12894,16,26.0,10374.39,399.015,111.61538461538461,39,0.037037037037037035,293
12895,285,1.0,115.55,115.55,24.0,4,0.0,0
12896,18,6.0,218.97,36.495,14.166666666666666,13,0.0,244
12897,28,18.0,6224.0199999999995,345.77888888888884,90.44444444444444,39,0.05263157894736842,291
12898,84,5.0,190.14,38.028,11.6,6,0.0,227
12899,14,11.0,768.13,69.83,20.727272727272727,23,0.0,269
12900,31,22.0,9492.73,431.4877272727272,119.0,40,0.043478260869565216,290
12901,30,3.0,102.82000000000001,34.27333333333333,11.0,8,0.0,256
12902,167,3.0,362.89,120.96333333333332,22.0,7,0.0,126
12903,36,4.0,405.03000000000003,101.25750000000001,22.0,14,0.2,56
12904,355,2.0,96.25999999999999,48.129999999999995,12.0,5,0.0,12
12905,3,2.0,84.84,42.42,19.0,4,0.0,355
12906,10,13.0,461.33,35.48692307692308,8.0,14,0.07142857142857142,216
12907,243,1.0,4.8,4.8,5.0,1,0.0,0
12908,18,10.0,646.78,64.678,18.3,20,0.0,209
12909,47,4.0,216.12,54.03,12.5,7,0.0,223
12910,134,2.0,158.91,79.455,14.5,5,0.0,173
12911,1,28.0,10852.18,387.57785714285717,98.96428571428571,40,0.0,327
12912,14,12.0,536.71,44.725833333333334,13.416666666666666,18,0.0,333
12913,7,51.0,150898.47,2958.7935294117647,758.2156862745098,40,0.019230769230769232,306
12914,11,29.0,10973.44,378.3944827586207,105.10344827586206,39,0.0,271
12915,5,53.0,163212.43939999994,3242.0495346572093,840.2517777777778,40,0.0,306
12916,123,4.0,209.6,52.4,16.5,11,0.0,247
12917,53,25.0,9396.84,375.8736,97.72,40,0.07407407407407407,297
12918,12,4.0,251.02,62.755,17.75,8,0.0,231
12919,23,1.0,57.24,57.24,16.0,2,0.0,0
12920,11,29.0,10654.73,367.4044827586207,96.89655172413794,40,0.03333333333333333,313
12921,38,11.0,727.02,66.09272727272727,14.909090909090908,19,0.0,304
12922,19,5.0,435.33,87.066,19.4,14,0.0,284
12923,99,3.0,75.92999999999999,25.31,9.333333333333334,4,0.0,105
12924,26,28.0,11256.45,402.0160714285715,112.46428571428571,40,0.0,269
12925,47,8.0,308.06,38.5075,12.375,14,0.0,300
12926,44,13.0,791.89,60.91461538461538,16.923076923076923,27,0.0,286
12927,241,2.0,173.56,86.78,15.5,4,0.0,61
12928,18,27.0,9604.65,355.72777777777776,97.51851851851852,40,0.0,331
12929,20,53.0,163212.43939999994,3144.915283018868,805.8867924528302,40,0.03636363636363636,299
12930,13,44.0,140788.88,3199.747272727273,840.0227272727273,40,0.043478260869565216,324
12931,6,43.0,144314.95,3242.0495346572093,840.2517777777778,40,0.0,316
12932,160,4.0,297.99,74.4975,14.25,7,0.0,102
12933,201,5.0,248.62,49.724000000000004,16.2,11,0.0,136
12934,21,22.0,5948.89,270.40409090909094,73.72727272727273,34,0.0,234
12935,34,10.0,561.84,56.184000000000005,17.3,18,0.0,237
12936,55,9.0,515.65,57.294444444444444,15.555555555555555,18,0.0,158
12937,276,1.0,39.11,39.11,24.0,3,0.5,0
12939,185,4.0,181.82,45.455,18.5,11,0.0,68
12940,354,1.0,93.44000000000001,93.44000000000001,27.0,4,0.0,0
12941,15,2.0,112.38,56.19,10.5,4,0.0,135
12942,60,11.0,735.66,66.87818181818182,17.272727272727273,21,0.0,249
12943,19,4.0,275.25,68.8125,20.75,12,0.2,305
12944,24,27.0,9240.28,342.2325925925926,94.96296296296296,37,0.0,226
12945,44,12.0,833.3299999999999,69.44416666666666,16.25,22,0.0,298
12946,115,1.0,16.32,16.32,4.0,1,0.0,0
12948,29,9.0,826.03,91.7811111111111,18.555555555555557,20,0.1,272
12949,366,1.0,21.76,21.76,4.0,1,0.0,0
12950,358,1.0,11.33,11.33,11.0,1,0.0,0
12951,5,40.0,131205.32,3242.0495346572093,807.8,40,0.0,303
12952,16,42.0,99598.42,2371.3909523809525,665.6666666666666,40,0.045454545454545456,317
12953,36,5.0,386.28999999999996,77.258,19.2,11,0.0,288
12954,50,10.0,575.45,57.545,14.1,18,0.0,261
12955,149,4.0,133.28,33.32,9.75,7,0.0,200
12956,2,4.0,266.23999999999995,66.55999999999999,12.75,9,0.0,285
12957,324,1.0,52.84,52.84,17.0,2,0.0,0
12958,106,6.0,381.49,63.58166666666667,13.5,13,0.0,137
12959,22,22.0,8452.4,384.2,96.22727272727273,37,0.0,320
12960,8,50.0,157378.84,3147.5768,827.3,40,0.05660377358490566,330
12961,344,1.0,51.65,51.65,33.0,4,0.0,0
12962,339,1.0,125.15,125.15,32.0,5,0.0,0
12963,178,2.0,43.34,21.67,6.0,2,0.0,52
12964,17,7.0,558.4100000000001,79.77285714285715,18.428571428571427,17,0.0,291
12965,12,10.0,447.03,44.702999999999996,13.5,18,0.0,262
12966,23,4.0,190.08,47.52,19.5,14,0.0,242
12967,168,3.0,248.57,82.85666666666667,17.666666666666668,8,0.0,129
12968,69,9.0,550.16,61.12888888888889,15.0,17,0.0,209
12969,7,54.73999999999978,161285.66,2880.1010714285717,759.1607142857143,40,0.0,356
12970,32,8.0,368.34999999999997,46.043749999999996,9.75,12,0.1111111111111111,275
12971,187,2.0,121.05,60.525,21.0,7,0.3333333333333333,146
12972,21,25.0,9515.18,380.60720000000003,110.52,39,0.038461538461538464,291
12973,59,6.0,155.69,25.948333333333334,8.833333333333334,12,0.0,304
12974,76,3.0,78.31,26.103333333333335,10.0,6,0.0,217
12975,13,44.0,144441.24,3242.0495346572093,828.5227272727273,40,0.0,318
12976,13,21.0,9137.01,435.0957142857143,110.23809523809524,38,0.045454545454545456,310
12977,11,47.0,127295.89,2708.4231914893617,736.3191489361702,40,0.04081632653061224,331
12978,228,1.0,60.13,60.13,21.0,3,0.0,0
12979,5,40.0,112484.71,2812.1177500000003,716.25,40,0.047619047619047616,354
12980,30,13.0,661.06,50.850769230769224,15.615384615384615,22,0.0,313
12981,3,11.0,776.87,70.62454545454545,17.636363636363637,24,0.0,275
12982,46,16.0,7227.56,451.7225,101.9375,36,0.0,208
12983,195,1.0,6.05,6.05,5.0,1,0.0,0
12984,16,17.0,900.6800000000001,52.98117647058824,15.647058823529411,26,0.10526315789473684,288
12985,15,8.0,342.2,42.775,15.875,17,0.0,277
12986,225,1.0,37.97,37.97,5.0,2,0.0,0
12987,9,33.0,12191.86,369.4503030303031,99.42424242424242,40,0.0,314
12988,35,15.0,740.13,49.342,11.733333333333333,25,0.0,266
12989,3,28.0,10398.51,371.3753571428571,101.5,40,0.034482758620689655,356
12990,3,8.0,431.94,53.9925,11.5,13,0.0,288
12991,42,3.0,176.35,58.78333333333333,18.0,7,0.0,297
12992,18,12.0,748.3100000000001,62.359166666666674,19.916666666666668,25,0.0,233
12993,261,1.0,14.75,14.75,5.0,1,0.0,0
12994,181,1.0,20.35,20.35,13.0,2,0.0,0
12995,58,7.0,225.23,32.175714285714285,9.285714285714286,12,0.0,251
12996,7,14.0,879.51,62.82214285714286,15.0,23,0.0,342
12997,108,7.0,548.83,78.40428571428572,17.571428571428573,18,0.0,238
12998,68,1.0,70.63,70.63,31.0,4,0.0,0
12999,267,1.0,86.44,86.44,36.0,5,0.0,0
13000,8,27.0,9321.380000000001,345.23629629629636,91.03703703703704,39,0.0,337
13001,21,45.0,142957.18,3176.826222222222,775.0666666666667,40,0.0,316
13002,24,27.0,9538.82,353.28962962962964,93.18518518518519,39,0.0,302
13003,33,10.0,535.16,53.516,12.2,17,0.0,263
13004,258,5.0,493.27,98.654,20.4,14,0.0,84
13005,63,7.0,535.55,76.50714285714285,20.857142857142858,20,0.0,292
13006,6,31.0,10092.47,325.5635483870968,82.12903225806451,39,0.0,314
13007,43,22.0,8275.45,376.1568181818182,98.9090909090909,37,0.0,320
13008,64,13.0,981.73,75.51769230769231,17.307692307692307,23,0.0,259
13009,314,1.0,50.720000000000006,50.720000000000006,16.0,3,0.0,0
13010,277,2.0,103.36,51.68,14.5,6,0.0,93
13011,18,9.0,445.67,49.51888888888889,15.11111111111111,16,0.0,315
13012,17,27.0,9720.03,360.00111111111113,97.0,39,0.03571428571428571,321
13013,18,21.0,6438.01,306.57190476190476,95.66666666666667,37,0.0,319
13014,3,21.0,7585.53,361.2157142857143,89.0952380952381,37,0.0,313
13015,148,3.0,96.13,32.04333333333333,9.666666666666666,6,0.25,224
13016,16,2.0,129.65,64.825,16.5,5,0.0,272
13017,2,18.0,6949.79,386.09944444444443,96.61111111111111,37,0.1,314
13018,15,12.0,732.52,61.04333333333333,15.583333333333334,20,0.14285714285714285,295
13019,18,2.0,56.260000000000005,28.130000000000003,10.0,3,0.0,193
13020,11,23.0,9438.47,410.3682608695652,103.30434782608695,39,0.0,320
13021,21,10.0,563.12,56.312,17.1,19,0.0,258
13022,17,26.0,10282.3,395.4730769230769,106.73076923076923,40,0.0,307
13023,9,53.0,141469.46,2669.2350943396223,717.0377358490566,40,0.03636363636363636,322
13024,222,3.0,212.61,70.87,13.333333333333334,5,0.0,125
13025,19,4.0,148.81,37.2025,11.0,9,0.0,221
13026,5,40.0,127390.42,3184.7605,809.175,40,0.0,309
13027,17,10.0,719.38,71.938,14.9,14,0.0,219
13028,18,30.0,9408.29,313.60966666666667,84.66666666666667,40,0.0,307
13029,7,47.0,143759.71,3058.717234042553,764.3829787234042,40,0.020833333333333332,323
13030,3,54.73999999999978,163212.43939999994,2773.4030508474575,753.9661016949152,40,0.0,301
13031,54,1.0,11.66,11.66,2.0,1,0.0,0
13032,15,10.0,426.9,42.69,12.0,17,0.0,346
13033,14,10.0,592.76,59.275999999999996,12.9,20,0.0,286
13034,67,10.0,552.09,55.209,18.5,20,0.0,195
13035,2,2.0,114.22000000000001,57.11000000000001,22.5,5,0.0,107
13036,49,9.0,803.55,89.28333333333333,16.77777777777778,15,0.0,222
13037,195,3.0,255.05,85.01666666666667,23.666666666666668,9,0.0,87
13039,2,12.0,553.86,46.155,14.666666666666666,20,0.0,221
13040,3,14.0,676.71,48.33642857142858,14.071428571428571,20,0.0,272
13041,12,12.0,797.31,66.4425,16.166666666666668,21,0.0,209
13042,7,2.0,89.24,44.62,6.0,3,0.0,353
13043,76,4.0,156.49,39.1225,9.25,6,0.0,241
13044,63,6.0,299.43,49.905,16.166666666666668,14,0.0,208
13045,297,3.0,102.92999999999999,34.309999999999995,10.666666666666666,6,0.0,34
13046,7,8.0,242.26,30.2825,11.375,11,0.0,184
13047,254,1.0,21.240000000000002,21.240000000000002,14.0,2,0.0,0
13048,184,1.0,14.24,14.24,4.0,1,0.0,0
13049,5,24.0,7517.2300000000005,313.21791666666667,95.58333333333333,38,0.0,245
13050,77,3.0,95.74,31.91333333333333,8.333333333333334,6,0.0,51
13051,85,1.0,6.16,6.16,2.0,2,0.0,0
13052,118,1.0,1.92,1.92,1.0,1,0.0,0
13053,53,2.0,73.12,36.56,13.5,5,0.0,50
13054,7,27.0,11211.69,415.2477777777778,112.62962962962963,40,0.0,288
13055,79,3.0,124.49000000000001,41.49666666666667,9.0,5,0.0,274
13056,8,54.73999999999978,163212.43939999994,2895.0247368421055,716.4561403508771,40,0.05,348
13057,95,1.0,85.11,85.11,25.0,4,0.0,0
13058,12,6.0,410.35,68.39166666666667,16.666666666666668,13,0.0,337
13059,322,1.0,39.06,39.06,9.0,1,0.0,0
13060,14,28.0,9291.41,331.8360714285714,95.17857142857143,40,0.06666666666666667,305
13061,299,1.0,131.12,131.12,31.0,4,0.0,0
13062,4,9.0,380.25,42.25,12.222222222222221,20,0.1,286
13063,32,36.0,117444.89,3242.0495346572093,840.2517777777778,40,0.0,258
13064,76,4.0,473.0,118.25,25.75,11,0.0,281
13065,8,14.0,912.09,65.14928571428571,17.785714285714285,24,0.0,265
13066,78,5.0,319.23,63.846000000000004,20.2,15,0.0,276
13067,157,1.0,64.42,64.42,21.0,3,0.0,0
13068,3,45.0,145695.04,3237.6675555555557,816.8222222222222,40,0.0,346
13069,93,1.0,12.72,12.72,3.0,1,0.0,0
13070,195,1.0,40.15,40.15,11.0,1,0.0,0
13071,53,2.0,95.28,47.64,12.0,4,0.0,59
13072,8,14.0,1044.31,74.59357142857142,16.142857142857142,25,0.06666666666666667,213
13073,42,4.0,345.13,86.2825,14.75,7,0.0,214
13074,10,7.0,357.11999999999995,51.01714285714285,9.714285714285714,8,0.0,341
13075,288,2.0,24.900000000000002,12.450000000000001,6.0,2,0.0,73
13076,76,10.0,495.68,49.568,12.0,18,0.0,134
13077,22,5.0,216.84,43.368,11.0,10,0.0,326
13078,134,1.0,108.72,108.72,12.0,2,0.0,0
13079,62,4.0,340.67,85.1675,16.0,9,0.0,208
13080,86,4.0,327.84,81.96,18.5,12,0.0,265
13081,117,1.0,80.52000000000001,80.52000000000001,11.0,1,0.0,0
13082,3,30.0,10542.24,351.408,96.53333333333333,40,0.0,317
13083,298,1.0,38.510000000000005,38.510000000000005,15.0,3,0.0,0
13084,31,8.0,281.79,35.22375,12.375,14,0.0,176
13085,177,3.0,40.17,13.39,4.666666666666667,3,0.0,58
13086,6,38.0,99697.37,2623.615,750.3947368421053,40,0.05,332
13087,21,12.0,495.22,41.26833333333334,12.0,19,0.0,303
13088,225,3.0,269.23,89.74333333333334,17.333333333333332,8,0.0,139
13089,46,4.0,120.74000000000001,30.185000000000002,12.75,8,0.0,85
13090,30,6.0,328.6,54.76666666666667,18.166666666666668,15,0.0,329
13091,49,4.0,151.03,37.7575,8.0,6,0.0,213
13092,58,7.0,324.13,46.30428571428571,14.285714285714286,17,0.0,169
13093,32,23.0,9899.09,430.39521739130436,95.43478260869566,39,0.0,320
13094,2,3.0,191.15,63.71666666666667,18.333333333333332,8,0.0,231
13095,3,5.0,524.29,104.85799999999999,23.6,14,0.0,353
13096,8,43.0,122290.5,2843.9651162790697,770.9069767441861,40,0.044444444444444446,310
13097,11,5.0,311.24,62.248000000000005,13.6,9,0.0,259
13098,49,12.0,475.6,39.63333333333333,10.916666666666666,22,0.0,243
13099,176,1.0,84.86,84.86,30.0,4,0.0,0
13100,86,4.0,180.81,45.2025,13.0,9,0.0,276
13101,67,5.0,217.9,43.58,12.4,8,0.0,213
13102,52,8.0,562.6800000000001,70.33500000000001,15.375,13,0.0,233
13103,2,8.0,370.08,46.26,13.25,14,0.0,352
13104,33,10.0,532.28,53.227999999999994,13.6,20,0.0,215
13105,10,53.0,159410.22,3007.7400000000002,795.5094339622641,40,0.0,357
